sep=,
Kor MEASUREMENT DATA FILE EXPORT

"FILE CREATED:  ",1/25/2024 2:49:49 PM

,,,MEAN VALUE:,87.7483,8.7441,6.5303,749.9417,31942.7347,31.7669,1.2843,0.0000,49351.6872,-0.0668,0.0033,-0.4068,6.2700,11.9000,-1.2377,60.6570,-145.8915,88.9289,87.7483,50155.9702,32078.6364,1.8657,31.2603,24.9347,0.0000,0.0000,13.4188,13.3638,19.4821,25.0223
,,,STANDARD DEVIATION:,1.1788,0.1713,0.4786,0.1560,534.2048,0.2126,0.0852,0.0000,266.9360,0.0882,0.0221,0.1314,0.0000,0.0000,0.3677,0.0000,0.0000,1.1961,1.1788,280.1516,173.5139,1.9389,0.5982,0.1495,0.0000,0.0000,9.9481,9.9494,14.5048,0.1739

,,,INSTRUMENT NAME:,
,,,SENSOR SERIAL NUMBER:,23G100693,23G100693,23H103732,23H106348,23H103732,23H103732,23H105119,23H105119,23H103732,23H105951,23H105951,23H105951,23J102724,23J102724,23H105951,23H106348,23H106348,23G100693,23G100693,23H103732,23H103732,23H106348,23H103732,23H103732,23H105951,23H105951,23H102976,23H102976,23H102976,23H103732
01/19/2024,01:41:59 PM,0,thea,89.1,9.13,5.414,752.0,30705.2,31.44,0.79,0,49057.4,-0.16,-0.02,-0.44,6.26,11.9,-1.32,60.56299,-145.96025,90.0,89.1,49801.7,31887,-2.1,33,24.8,0,0,0.682,0.566,0.825,24.8,0
01/19/2024,01:42:00 PM,0,thea,89.1,9.13,5.418,752.0,30719.5,31.45,0.78,0,49074.3,-0.01,0.02,-0.31,6.27,11.9,-0.96,60.56299,-145.96025,90.0,89.1,49819.1,31898,-2.4,33,24.8,0,0,0.694,0.569,0.829,24.8,0
01/19/2024,01:42:01 PM,0,thea,89.1,9.13,5.423,752.2,30742.2,31.47,0.75,0,49103.6,0.04,0.03,-0.37,6.27,11.9,-1.13,60.56299,-145.96025,90.1,89.1,49849.0,31917,-2.3,33,24.8,0,0,0.732,0.572,0.834,24.8,0
01/19/2024,01:42:02 PM,0,thea,89.3,9.15,5.429,752.0,30760.5,31.48,0.83,0,49122.9,-0.07,0.00,-0.38,6.27,11.9,-1.17,60.56299,-145.96025,90.2,89.3,49869.0,31930,-2.0,33,24.8,0,0,0.877,0.580,0.845,24.8,0
01/19/2024,01:42:03 PM,0,thea,89.2,9.14,5.438,751.9,30776.1,31.49,0.86,0,49136.6,-0.02,0.02,-0.35,6.27,11.9,-1.07,60.56299,-145.96025,90.2,89.2,49883.4,31939,-2.5,32,24.9,0,0,1.028,0.589,0.859,24.9,0
01/19/2024,01:42:05 PM,0,thea,89.7,9.18,5.460,751.9,30846.1,31.55,0.76,0,49216.0,-0.15,-0.02,-0.51,6.27,11.9,-1.52,60.56299,-145.96025,90.7,89.7,49965.3,31990,-1.6,32,24.9,0,0,1.282,1.375,2.005,24.9,0
01/19/2024,01:42:07 PM,0,thea,90.6,9.26,5.506,752.0,30988.7,31.67,0.79,0,49372.2,-0.04,0.01,-0.65,6.27,11.9,-1.93,60.56298,-145.96025,91.5,90.6,50126.7,32092,-0.4,32,25.0,0,0,1.564,1.624,2.368,25.0,0
01/19/2024,01:42:08 PM,0,thea,90.7,9.27,5.542,752.1,31052.4,31.71,0.70,0,49426.2,0.05,0.03,-0.61,6.27,11.9,-1.80,60.56298,-145.96025,91.7,90.7,50183.3,32127,0.3,32,25.0,0,0,1.649,1.697,2.473,25.0,0
01/19/2024,01:42:09 PM,0,thea,90.8,9.26,5.579,752.2,31132.0,31.76,0.70,0,49490.0,0.03,0.03,-0.41,6.27,11.9,-1.24,60.56298,-145.96025,91.8,90.8,50250.5,32169,1.1,32,25.0,0,0,1.827,1.760,2.566,25.1,0
01/19/2024,01:42:10 PM,0,thea,90.9,9.26,5.626,751.8,31198.9,31.80,0.76,0,49534.3,0.13,0.05,-0.29,6.26,11.9,-0.92,60.56298,-145.96025,91.9,90.9,50297.9,32197,1.2,32,25.1,0,0,1.968,1.870,2.726,25.1,0
01/19/2024,01:42:11 PM,0,thea,90.9,9.25,5.670,752.2,31277.3,31.84,0.70,0,49583.5,0.15,0.06,-0.50,6.26,11.9,-1.49,60.56298,-145.96025,91.8,90.9,50350.7,32229,1.9,32,25.1,0,0,2.032,1.903,2.774,25.1,0
01/19/2024,01:42:12 PM,0,thea,90.9,9.24,5.723,751.9,31340.8,31.87,0.70,0,49615.4,-0.11,-0.01,-0.55,6.26,11.9,-1.62,60.56297,-145.96025,91.9,90.9,50385.6,32250,2.6,32,25.1,0,0,2.198,2.005,2.923,25.1,0
01/19/2024,01:42:13 PM,0,thea,90.9,9.23,5.770,752.1,31421.4,31.91,0.79,0,49661.8,-0.20,-0.03,-0.49,6.26,11.9,-1.47,60.56297,-145.96025,91.9,90.9,50435.7,32280,2.8,32,25.1,0,0,2.340,2.070,3.019,25.2,0
01/19/2024,01:42:15 PM,0,thea,90.9,9.19,5.876,752.1,31556.6,31.96,0.77,0,49716.4,-0.07,0.00,-0.47,6.26,11.9,-1.41,60.56298,-145.96025,91.8,90.9,50496.8,32316,2.2,32,25.2,0,0,2.666,2.218,3.233,25.2,0
01/19/2024,01:42:16 PM,0,thea,90.8,9.18,5.933,752.1,31618.4,31.98,0.72,0,49739.2,0.02,0.03,-0.43,6.26,11.9,-1.32,60.56298,-145.96025,91.8,90.8,50522.6,32330,2.3,32,25.2,0,0,2.826,2.289,3.338,25.2,0
01/19/2024,01:42:17 PM,0,thea,90.7,9.15,5.982,751.8,31676.4,31.99,0.78,0,49747.2,-0.19,-0.03,-0.48,6.26,11.9,-1.44,60.56298,-145.96024,91.7,90.7,50533.6,32336,2.5,32,25.2,0,0,3.003,3.096,4.514,25.2,0
01/19/2024,01:42:18 PM,0,thea,90.5,9.12,6.034,752.0,31700.0,31.98,0.90,0,49714.8,-0.09,0.00,-0.45,6.26,11.9,-1.35,60.56298,-145.96024,91.5,90.5,50503.1,32315,2.7,32,25.2,0,0,3.229,3.347,4.880,25.2,0
01/19/2024,01:42:21 PM,0,thea,90.1,9.06,6.137,752.3,31716.1,31.89,0.63,0,49582.7,-0.10,-0.01,-0.42,6.27,11.9,-1.28,60.56298,-145.96024,91.0,90.1,50374.2,32229,2.9,32,25.1,0,0,3.911,3.814,5.560,25.1,0
01/19/2024,01:42:23 PM,0,thea,89.9,9.03,6.166,752.0,31698.1,31.84,0.61,0,49509.0,-0.10,0.00,-0.40,6.27,11.9,-1.23,60.56298,-145.96024,90.8,89.9,50300.8,32181,2.6,32,25.0,0,0,4.407,4.120,6.006,25.1,0
01/19/2024,01:42:24 PM,0,thea,89.9,9.03,6.172,752.0,31681.7,31.82,0.66,0,49473.2,-0.17,-0.02,-0.44,6.27,11.9,-1.34,60.56298,-145.96024,90.8,89.9,50264.8,32158,2.3,32,25.0,0,0,4.590,4.235,6.174,25.0,0
01/19/2024,01:42:25 PM,0,thea,89.9,9.03,6.173,752.0,31668.0,31.80,0.73,0,49449.4,-0.04,0.01,-0.44,6.27,11.9,-1.33,60.56298,-145.96024,90.8,89.9,50240.7,32142,2.3,32,25.0,0,0,4.772,4.334,6.319,25.0,0
01/19/2024,01:42:29 PM,0,thea,90.0,9.04,6.150,752.1,31601.5,31.75,0.69,0,49378.2,-0.16,-0.02,-0.36,6.27,11.9,-1.10,60.56299,-145.96025,90.9,90.0,50167.3,32096,0.9,32,25.0,0,0,5.570,5.678,8.277,25.0,0
01/19/2024,01:42:32 PM,0,thea,90.3,9.08,6.121,752.2,31585.6,31.76,0.72,0,49397.7,-0.06,0.00,-0.41,6.27,11.9,-1.24,60.56299,-145.96025,91.2,90.3,50185.6,32109,0.6,32,25.0,0,0,6.252,6.052,8.822,25.0,0
01/19/2024,01:42:34 PM,0,thea,90.4,9.09,6.106,752.2,31591.1,31.78,0.70,0,49427.4,-0.10,0.00,-0.45,6.27,11.9,-1.36,60.56299,-145.96025,91.3,90.4,50215.1,32128,-0.3,32,25.0,0,0,6.539,6.239,9.095,25.0,0
01/19/2024,01:42:35 PM,0,thea,90.4,9.10,6.103,752.0,31599.7,31.79,0.78,0,49446.7,-0.22,-0.04,-0.53,6.27,11.9,-1.59,60.56300,-145.96025,91.4,90.4,50234.6,32140,-0.7,32,25.0,0,0,6.798,6.323,9.218,25.0,0
01/19/2024,01:42:37 PM,0,thea,90.5,9.10,6.103,752.2,31618.0,31.81,0.80,0,49475.6,-0.05,0.01,-0.48,6.27,11.9,-1.45,60.56299,-145.96025,91.4,90.5,50263.9,32159,-0.5,32,25.0,0,0,7.326,7.472,10.893,25.1,0
01/19/2024,01:42:38 PM,0,thea,90.4,9.10,6.105,752.0,31626.0,31.82,0.78,0,49484.9,-0.14,-0.01,-0.48,6.27,11.9,-1.44,60.56299,-145.96025,91.4,90.4,50273.4,32165,-0.3,32,25.0,0,0,7.578,7.708,11.238,25.1,0
01/19/2024,01:42:39 PM,0,thea,90.4,9.10,6.109,752.0,31635.0,31.82,0.80,0,49493.4,-0.11,-0.01,-0.34,6.27,11.9,-1.05,60.56299,-145.96025,91.4,90.4,50282.2,32171,-0.3,32,25.0,0,0,7.866,7.938,11.573,25.1,0
01/19/2024,01:42:40 PM,0,thea,90.4,9.10,6.113,751.9,31643.3,31.83,0.84,0,49500.4,-0.05,0.01,-0.38,6.27,11.9,-1.18,60.56299,-145.96025,91.4,90.4,50289.5,32175,-0.7,32,25.0,0,0,8.096,7.999,11.662,25.1,0
01/19/2024,01:42:41 PM,0,thea,90.5,9.10,6.118,752.0,31653.1,31.84,0.89,0,49507.5,-0.19,-0.03,-0.51,6.27,11.9,-1.52,60.56300,-145.96025,91.4,90.5,50297.0,32180,-1.3,32,25.0,0,0,8.316,8.148,11.878,25.1,0
01/19/2024,01:42:42 PM,0,thea,90.5,9.10,6.125,752.2,31662.6,31.84,0.90,0,49513.9,-0.22,-0.03,-0.53,6.27,11.9,-1.59,60.56299,-145.96025,91.4,90.5,50303.8,32184,-1.0,32,25.0,0,0,8.487,8.274,12.063,25.1,0
01/19/2024,01:42:43 PM,0,thea,90.5,9.10,6.128,751.9,31667.8,31.84,0.93,0,49517.0,-0.05,0.01,-0.63,6.27,11.9,-1.86,60.56300,-145.96025,91.5,90.5,50307.1,32186,-1.4,32,25.0,0,0,8.614,8.340,12.159,25.1,0
01/19/2024,01:42:45 PM,0,thea,90.8,9.12,6.143,751.9,31691.7,31.86,0.72,0,49532.7,-0.04,0.01,-0.66,6.27,11.9,-1.94,60.56300,-145.96025,91.7,90.8,50323.8,32196,-1.6,32,25.1,0,0,9.133,8.589,12.522,25.1,0
01/19/2024,01:42:49 PM,0,thea,91.5,9.18,6.207,752.2,31830.0,31.95,0.95,0,49657.5,-0.10,0.00,-0.50,6.27,11.9,-1.51,60.56300,-145.96025,92.4,91.5,50453.5,32277,-2.4,31,25.1,0,0,10.164,10.086,14.706,25.2,0
01/19/2024,01:42:50 PM,0,thea,91.5,9.18,6.228,752.1,31883.6,31.99,1.03,0,49704.6,-0.12,-0.01,-0.56,6.27,11.9,-1.67,60.56300,-145.96025,92.5,91.5,50502.6,32308,-2.3,31,25.1,0,0,10.386,10.219,14.900,25.2,0
01/19/2024,01:42:51 PM,0,thea,91.8,9.20,6.258,751.9,31941.3,32.03,1.02,0,49756.3,-0.04,0.01,-0.60,6.27,11.9,-1.79,60.56300,-145.96025,92.8,91.8,50556.4,32342,-1.9,31,25.2,0,0,10.629,10.373,15.124,25.2,0
01/19/2024,01:42:52 PM,0,thea,91.9,9.20,6.290,752.0,32008.1,32.07,0.95,0,49806.5,-0.09,0.00,-0.65,6.27,11.9,-1.92,60.56300,-145.96025,92.9,91.9,50609.0,32374,-1.9,31,25.2,0,0,10.782,10.487,15.292,25.3,0
01/19/2024,01:42:53 PM,0,thea,91.8,9.17,6.333,751.9,32062.0,32.09,0.82,0,49835.6,-0.15,-0.02,-0.55,6.27,11.9,-1.63,60.56299,-145.96025,92.7,91.8,50640.3,32393,-1.1,31,25.2,0,0,10.806,10.562,15.402,25.3,0
01/19/2024,01:42:55 PM,0,thea,91.4,9.12,6.421,752.2,32179.3,32.14,1.12,0,49888.1,-0.18,-0.02,-0.34,6.27,11.9,-1.06,60.56299,-145.96025,92.4,91.4,50697.7,32427,-1.3,31,25.2,0,0,10.199,10.503,15.315,25.3,0
01/19/2024,01:42:57 PM,0,thea,91.1,9.07,6.518,752.1,32283.4,32.16,0.99,0,49907.6,-0.17,-0.02,-0.59,6.27,11.9,-1.75,60.56299,-145.96025,92.1,91.1,50721.8,32440,-1.2,31,25.2,0,0,9.566,9.365,13.657,25.3,0
01/19/2024,01:42:58 PM,0,thea,90.8,9.03,6.562,751.9,32319.4,32.16,0.93,0,49888.2,-0.13,-0.01,-0.51,6.27,11.9,-1.53,60.56299,-145.96025,91.8,90.8,50704.3,32427,-0.7,31,25.2,0,0,9.335,9.271,13.519,25.3,0
01/19/2024,01:42:59 PM,0,thea,90.6,9.00,6.587,752.2,32330.2,32.14,0.88,0,49868.6,0.03,0.03,-0.46,6.27,11.9,-1.38,60.56299,-145.96025,91.6,90.6,50685.4,32415,-0.7,31,25.2,0,0,9.280,9.241,13.475,25.3,0
01/19/2024,01:43:00 PM,0,thea,90.3,8.96,6.632,752.0,32342.3,32.12,0.85,0,49828.8,-0.04,0.01,-0.49,6.27,11.9,-1.48,60.56299,-145.96025,91.2,90.3,50646.7,32389,-0.8,31,25.2,0,0,9.130,9.224,13.450,25.3,0
01/19/2024,01:43:01 PM,0,thea,89.5,8.88,6.664,752.2,32324.7,32.07,0.75,0,49746.8,-0.11,-0.01,-0.46,6.27,11.9,-1.40,60.56299,-145.96025,90.5,89.5,50564.8,32335,-0.9,31,25.2,0,0,8.658,8.947,13.046,25.2,0
01/19/2024,01:43:02 PM,0,thea,89.0,8.82,6.695,752.1,32283.6,31.99,0.79,0,49640.7,-0.09,0.00,-0.41,6.27,11.9,-1.24,60.56298,-145.96025,89.9,89.0,50458.2,32266,-0.7,31,25.1,0,0,8.510,8.646,12.607,25.2,0
01/19/2024,01:43:03 PM,0,thea,88.8,8.80,6.701,752.1,32239.1,31.94,0.75,0,49561.3,-0.17,-0.02,-0.51,6.27,11.9,-1.52,60.56298,-145.96025,89.7,88.8,50377.8,32215,-0.6,31,25.0,0,0,8.403,8.561,12.481,25.1,0
01/19/2024,01:43:04 PM,0,thea,88.7,8.80,6.698,752.3,32188.9,31.88,0.71,0,49486.4,-0.06,0.01,-0.54,6.27,11.9,-1.60,60.56298,-145.96025,89.6,88.7,50301.6,32166,-0.7,31,25.0,0,0,8.179,8.483,12.367,25.1,0
01/19/2024,01:43:05 PM,0,thea,88.7,8.80,6.686,752.1,32127.4,31.83,0.71,0,49411.0,0.05,0.03,-0.51,6.27,11.9,-1.53,60.56298,-145.96025,89.6,88.7,50224.4,32117,-0.4,31,25.0,0,0,7.832,7.684,11.203,25.0,0
01/19/2024,01:43:06 PM,0,thea,88.7,8.80,6.663,752.1,32076.5,31.79,0.72,0,49362.0,0.17,0.06,-0.52,6.27,11.9,-1.55,60.56298,-145.96025,89.7,88.7,50173.8,32085,-0.1,31,24.9,0,0,7.353,7.150,10.423,25.0,0
01/19/2024,01:43:09 PM,0,thea,88.8,8.84,6.563,752.1,31892.9,31.69,0.72,0,49228.8,-0.19,-0.03,-0.56,6.27,11.9,-1.67,60.56299,-145.96025,89.8,88.8,50034.1,31999,0.0,31,24.9,0,0,6.347,6.601,9.623,24.9,0
01/19/2024,01:43:11 PM,0,thea,89.0,8.88,6.473,752.2,31781.8,31.65,0.71,0,49187.2,-0.13,-0.01,-0.50,6.27,11.9,-1.50,60.56299,-145.96025,89.9,89.0,49988.0,31972,0.9,31,24.8,0,0,5.692,6.111,8.908,24.9,0
01/19/2024,01:43:12 PM,0,thea,89.1,8.89,6.423,751.9,31739.9,31.64,0.82,0,49186.5,-0.14,-0.02,-0.48,6.27,11.9,-1.43,60.56299,-145.96025,90.0,89.1,49985.4,31971,1.0,32,24.9,0,0,5.640,5.991,8.733,24.9,0
01/19/2024,01:43:13 PM,0,thea,89.2,8.91,6.380,752.2,31705.4,31.65,0.83,0,49205.2,-0.05,0.01,-0.51,6.27,11.9,-1.53,60.56298,-145.96025,90.1,89.2,50002.1,31983,1.0,32,24.9,0,0,5.247,5.016,7.311,24.9,0
01/19/2024,01:43:14 PM,0,thea,89.2,8.92,6.356,752.1,31695.5,31.66,0.74,0,49223.7,0.02,0.02,-0.52,6.27,11.9,-1.55,60.56298,-145.96025,90.1,89.2,50019.9,31995,1.2,32,24.9,0,0,4.977,4.763,6.943,24.9,0
01/19/2024,01:43:15 PM,0,thea,89.3,8.94,6.296,751.9,31669.2,31.68,0.68,0,49264.1,0.05,0.03,-0.49,6.27,11.9,-1.48,60.56298,-145.96025,90.2,89.3,50058.5,32022,1.1,32,24.9,0,0,4.653,4.517,6.584,24.9,0
01/19/2024,01:43:17 PM,0,thea,89.4,8.96,6.252,751.8,31646.7,31.70,0.69,0,49295.4,-0.05,0.01,-0.52,6.27,11.9,-1.55,60.56298,-145.96025,90.4,89.4,50088.1,32042,1.8,32,24.9,0,0,4.080,4.120,6.006,24.9,0
01/19/2024,01:43:18 PM,0,thea,89.5,8.98,6.229,752.2,31634.7,31.71,0.75,0,49316.4,0.09,0.04,-0.46,6.27,11.9,-1.39,60.56298,-145.96025,90.4,89.5,50108.1,32056,2.1,32,24.9,0,0,3.731,3.902,5.688,25.0,0
01/19/2024,01:43:19 PM,0,thea,89.6,9.00,6.195,751.8,31621.0,31.73,0.75,0,49340.3,-0.02,0.01,-0.50,6.27,11.9,-1.50,60.56298,-145.96025,90.6,89.6,50131.0,32071,1.6,32,24.9,0,0,3.369,3.718,5.420,25.0,0
01/19/2024,01:43:25 PM,0,thea,90.5,9.10,6.148,752.2,31652.6,31.81,0.73,0,49463.2,-0.02,0.01,-0.40,6.27,11.9,-1.21,60.56298,-145.96025,91.4,90.5,50253.5,32151,-0.6,32,25.0,0,0,1.417,1.503,2.191,25.0,0
01/19/2024,01:43:26 PM,0,thea,90.4,9.09,6.151,752.1,31658.4,31.81,0.79,0,49467.8,-0.01,0.02,-0.53,6.27,11.9,-1.58,60.56298,-145.96025,91.4,90.4,50258.2,32154,-0.7,32,25.0,0,0,0.885,1.198,1.747,25.0,0
01/19/2024,01:43:27 PM,0,thea,90.3,9.08,6.156,751.8,31662.4,31.81,0.75,0,49467.5,0.06,0.03,-0.65,6.27,11.9,-1.91,60.56298,-145.96025,91.3,90.3,50258.2,32154,-1.2,32,25.0,0,0,0.594,1.021,1.488,25.0,0
01/19/2024,01:43:28 PM,0,thea,90.1,9.05,6.162,752.2,31659.6,31.81,0.72,0,49454.3,0.03,0.03,-0.51,6.27,11.9,-1.53,60.56298,-145.96025,91.0,90.1,50245.0,32145,-1.2,32,25.0,0,0,0.314,0.828,1.207,25.0,0
01/19/2024,01:43:29 PM,0,thea,89.6,9.00,6.167,751.5,31634.0,31.77,0.75,0,49406.4,0.03,0.03,-0.40,6.27,11.9,-1.21,60.56298,-145.96025,90.6,89.6,50196.7,32114,-1.2,32,25.0,0,0,0.252,0.710,1.035,25.0,0
01/19/2024,01:43:31 PM,0,thea,88.9,8.94,6.168,751.8,31577.8,31.71,0.69,0,49316.4,-0.07,0.00,-0.48,6.27,11.9,-1.45,60.56298,-145.96025,89.9,88.9,50105.3,32056,-1.1,32,24.9,0,0,0.126,0.592,0.863,24.9,0
01/19/2024,01:43:33 PM,0,thea,88.1,8.86,6.147,752.0,31539.1,31.69,18.33,0,49286.9,2.64,0.68,1.51,6.27,11.9,4.14,60.56298,-145.96025,89.1,88.1,50074.3,32036,-1.2,32,24.9,0,0,0.003,0.458,0.668,24.9,0
01/19/2024,01:43:34 PM,0,thea,88.3,10.95,6.111,752.0,31.7,0.02,37.38,0,49.6,1.80,0.47,2.06,6.27,11.9,5.68,60.56298,-145.96027,89.2,88.3,50.4,32,-1.3,31535,0.0,0,0,-0.001,0.396,0.563,0.0,0
01/19/2024,01:43:35 PM,0,thea,88.3,10.95,6.097,752.0,27.8,0.02,37.37,0,43.4,1.28,0.34,1.91,6.27,11.9,5.24,60.56298,-145.96027,89.2,88.3,44.1,28,-1.1,36035,0.0,0,0,-0.009,0.373,0.531,0.0,0
01/19/2024,01:43:36 PM,0,thea,88.3,10.96,6.069,751.8,31.0,0.02,104.97,0,48.5,1.69,0.44,1.37,6.27,11.9,3.74,60.56298,-145.96027,89.2,88.3,49.3,32,-0.9,32300,0.0,0,0,-0.007,0.341,0.485,0.0,0
01/19/2024,01:43:37 PM,0,thea,88.4,10.98,6.033,752.0,29.2,0.02,15.73,0,45.8,0.05,0.03,2.85,6.27,11.9,7.90,60.56297,-145.96025,89.3,88.4,46.6,30,-0.7,34205,0.0,0,0,-0.003,0.314,0.447,0.0,0
01/19/2024,01:43:38 PM,0,thea,88.5,11.01,5.997,752.2,24.5,0.02,18.01,0,38.5,-0.25,-0.04,4.79,6.27,11.9,13.30,60.56297,-145.96025,89.4,88.5,39.1,25,-0.9,40739,0.0,0,0,-0.008,0.291,0.414,0.0,0
01/19/2024,01:43:40 PM,0,thea,88.9,11.09,5.879,752.0,19.1,0.01,16.57,0,30.1,-0.05,0.01,1.99,6.27,11.9,5.48,60.56296,-145.96025,89.9,88.9,30.5,20,-0.5,52391,0.0,0,0,-0.007,0.251,0.356,0.0,0
01/19/2024,01:43:41 PM,0,thea,89.0,11.11,5.823,751.9,17.7,0.01,11.72,0,27.9,-0.11,-0.01,1.12,6.27,11.9,3.03,60.56296,-145.96025,90.0,89.0,28.3,18,-0.5,56639,0.0,0,0,-0.001,0.236,0.335,0.0,0
01/19/2024,01:43:42 PM,0,thea,89.3,11.16,5.773,752.2,16.7,0.01,9.11,0,26.3,0.02,0.03,0.37,6.27,11.9,0.93,60.56296,-145.96027,90.2,89.3,26.7,17,-0.6,60010,0.0,0,0,-0.007,0.222,0.316,0.0,0
01/19/2024,01:43:43 PM,0,thea,89.6,11.21,5.716,752.2,16.0,0.01,8.66,0,25.3,0.14,0.05,-0.03,6.27,11.9,-0.18,60.56296,-145.96027,90.5,89.6,25.7,16,-0.5,62590,0.0,0,0,-0.005,0.204,0.290,0.0,0
01/19/2024,01:43:44 PM,0,thea,89.7,11.25,5.669,752.0,15.3,0.01,8.64,0,24.2,0.52,0.15,-0.18,6.27,11.9,-0.62,60.56296,-145.96027,90.7,89.7,24.6,16,-0.3,65462,0.0,0,0,-0.011,0.194,0.275,0.0,0
01/19/2024,01:43:45 PM,0,thea,89.9,11.28,5.622,752.2,14.8,0.01,9.03,0,23.4,1.08,0.29,-0.16,6.27,11.9,-0.54,60.56296,-145.96027,90.8,89.9,23.8,15,-0.3,67704,0.0,0,0,-0.005,0.183,0.260,0.0,0
01/19/2024,01:43:46 PM,0,thea,90.0,11.32,5.584,752.1,16.5,0.01,10.86,0,26.3,1.56,0.41,0.50,6.27,11.9,1.29,60.56296,-145.96027,91.0,90.0,26.7,17,-0.6,60470,0.0,0,0,-0.001,0.175,0.249,0.0,0
01/19/2024,01:43:48 PM,0,thea,90.3,11.36,5.518,751.9,20.3,0.01,19.49,0,32.4,0.19,0.07,7.53,6.27,11.9,20.98,60.56296,-145.96027,91.2,90.3,32.9,21,-0.6,49162,0.0,0,0,-0.006,0.163,0.232,0.0,0
01/19/2024,01:43:49 PM,0,thea,90.3,11.38,5.477,751.9,20.3,0.01,24.54,0,32.4,-0.15,-0.02,6.89,6.27,11.9,19.18,60.56296,-145.96027,91.3,90.3,32.9,21,-0.3,49195,0.0,0,0,-0.004,0.156,0.222,0.0,0
01/19/2024,01:43:50 PM,0,thea,90.4,11.40,5.427,752.2,19.6,0.01,19.62,0,31.3,-0.13,-0.01,4.99,6.27,11.9,13.89,60.56296,-145.96027,91.3,90.4,31.7,20,-0.2,51068,0.0,0,0,-0.007,0.150,0.213,0.0,0
01/19/2024,01:43:51 PM,0,thea,90.4,11.42,5.384,751.9,18.4,0.01,10.61,0,29.5,0.02,0.02,4.14,6.27,11.9,11.50,60.56296,-145.96027,91.4,90.4,29.9,19,0.0,54288,0.0,0,0,-0.010,0.143,0.203,0.0,0
01/19/2024,01:43:52 PM,0,thea,90.5,11.45,5.335,751.8,17.1,0.01,10.81,0,27.3,-0.02,0.01,3.16,6.27,11.9,8.76,60.56296,-145.96027,91.5,90.5,27.8,18,0.2,58552,0.0,0,0,-0.006,0.138,0.196,0.0,0
01/19/2024,01:43:53 PM,0,thea,90.7,11.48,5.293,751.8,16.2,0.01,9.44,0,26.0,-0.06,0.00,2.69,6.27,11.9,7.43,60.56296,-145.96025,91.6,90.7,26.4,17,0.2,61770,0.0,0,0,-0.001,0.133,0.189,0.0,0
01/19/2024,01:43:54 PM,0,thea,90.8,11.51,5.245,752.1,15.7,0.01,12.00,0,25.2,0.00,0.02,2.98,6.27,11.9,8.25,60.56296,-145.96025,91.8,90.8,25.6,16,0.2,63739,0.0,0,0,-0.007,0.129,0.183,0.0,0
01/19/2024,01:43:55 PM,0,thea,91.0,11.54,5.204,751.9,15.1,0.01,16.96,0,24.3,-0.04,0.01,4.27,6.27,11.9,11.85,60.56295,-145.96025,91.9,91.0,24.6,16,0.6,66213,0.0,0,0,-0.007,0.123,0.176,0.0,0
01/19/2024,01:43:56 PM,0,thea,91.1,11.57,5.159,752.0,14.4,0.01,19.81,0,23.2,-0.07,0.00,4.68,6.27,11.9,13.02,60.56295,-145.96025,92.1,91.1,23.6,15,0.3,69277,0.0,0,0,-0.005,0.120,0.170,0.0,0
01/19/2024,01:43:57 PM,0,thea,91.3,11.62,5.101,752.0,13.5,0.01,20.23,0,21.8,0.10,0.04,4.14,6.27,11.9,11.49,60.56295,-145.96025,92.2,91.3,22.1,14,0.2,74114,0.0,0,0,0.000,0.116,0.165,0.0,0
01/19/2024,01:43:58 PM,0,thea,91.4,11.64,5.059,752.3,13.1,0.01,20.67,0,21.1,0.01,0.02,3.74,6.27,11.9,10.38,60.56295,-145.96025,92.3,91.4,21.5,14,0.0,76355,0.0,0,0,-0.006,0.110,0.157,0.0,0
01/19/2024,01:43:59 PM,0,thea,91.4,11.66,5.025,752.1,12.8,0.01,20.42,0,20.6,-0.09,0.00,3.43,6.27,11.9,9.51,60.56295,-145.96027,92.4,91.4,21.0,13,0.4,78307,0.0,0,0,-0.007,0.107,0.152,0.0,0
01/19/2024,01:44:00 PM,0,thea,91.5,11.68,4.987,751.9,12.5,0.01,20.70,0,20.3,0.01,0.02,3.39,6.27,11.9,9.40,60.56295,-145.96027,92.5,91.5,20.6,13,0.5,79702,0.0,0,0,-0.006,0.105,0.150,0.0,0
01/19/2024,01:44:01 PM,0,thea,91.6,11.70,4.955,751.9,12.4,0.01,14.46,0,20.0,-0.04,0.01,2.24,6.27,11.9,6.16,60.56296,-145.96027,92.6,91.6,20.3,13,0.4,80823,0.0,0,0,-0.007,0.101,0.143,0.0,0
01/19/2024,01:44:02 PM,0,thea,91.6,11.71,4.938,752.0,12.3,0.01,17.02,0,20.0,-0.12,-0.01,1.44,6.27,11.9,3.95,60.56296,-145.96027,92.6,91.6,20.3,13,0.2,81177,0.0,0,0,-0.006,0.100,0.142,0.0,0
01/19/2024,01:44:03 PM,0,thea,91.7,11.73,4.904,752.3,12.2,0.01,19.38,0,19.8,-0.13,-0.01,0.52,6.27,11.9,1.36,60.56296,-145.96027,92.6,91.7,20.1,13,0.7,82054,0.0,0,0,-0.006,0.059,0.084,0.0,0
01/19/2024,01:44:04 PM,0,thea,91.7,11.75,4.876,752.1,12.1,0.01,17.47,0,19.6,0.04,0.03,0.42,6.27,11.9,1.08,60.56296,-145.96027,92.7,91.7,19.9,13,0.8,82973,0.0,0,0,-0.006,0.036,0.051,0.0,0
