Kor MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:  ,11/2/2023 11:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2023,11:13:57 AM,0,SBR1,88.2,8.1,10.56,764.8,33854.7,30.23,0.32,0,46747.7,0.56,0.2,1.36,6.35,11.9,1.42,60.63697,-146.00446,87.6,92,47574.1,30386,11.4,30,23.1,0,0,15.266,15.566,22.652,23.2,0
10/25/2023,11:13:59 AM,0,SBR1,88.2,8.11,10.56,765,33835.3,30.21,0.33,0,46721.3,1.44,0.42,0.55,6.35,11.9,-0.83,60.63697,-146.00446,87.6,92.1,47547.3,30369,11.4,30,23.1,0,0,15.008,15.43,22.454,23.2,0
10/25/2023,11:14:01 AM,0,SBR1,88.2,8.11,10.56,765.2,33824.2,30.2,0.32,0,46706.5,3.63,0.97,2.05,6.35,11.9,3.36,60.63698,-146.00446,87.6,92.1,47532.2,30359,11.1,30,23.1,0,0,14.77,15.307,22.275,23.2,0
10/25/2023,11:14:02 AM,0,SBR1,88.3,8.12,10.559,765.4,33813.6,30.19,0.23,0,46692,1.02,0.32,0.98,6.35,11.9,0.37,60.63698,-146.00446,87.7,92.2,47517.4,30350,11.1,30,23.1,0,0,14.681,15.25,22.191,23.2,0
10/25/2023,11:14:03 AM,0,SBR1,88.3,8.12,10.559,765.4,33801.8,30.18,0.25,0,46675.9,0.84,0.27,-0.07,6.35,11.9,-2.58,60.63698,-146.00446,87.7,92.2,47501,30339,11.1,30,23.1,0,0,14.557,15.183,22.094,23.2,0
10/25/2023,11:14:04 AM,0,SBR1,88.3,8.12,10.559,765.2,33797.6,30.17,0.27,0,46670.2,2.74,0.75,0.43,6.35,11.9,-1.17,60.63698,-146.00446,87.7,92.2,47495.2,30336,10.8,30,23.1,0,0,14.423,14.365,20.903,23.2,0
10/25/2023,11:14:05 AM,0,SBR1,88.4,8.13,10.559,765.3,33796.3,30.17,0.35,0,46668.6,4.44,1.17,0.97,6.35,11.9,0.33,60.63698,-146.00446,87.8,92.3,47493.6,30335,10.7,30,23.1,0,0,14.285,14.198,20.661,23.2,0
10/25/2023,11:14:06 AM,0,SBR1,88.4,8.13,10.559,765.4,33790.9,30.17,0.47,0,46661.4,3.74,1,1.04,6.35,11.9,0.52,60.63698,-146.00446,87.8,92.3,47486.3,30330,10.8,30,23.1,0,0,14.144,14.083,20.493,23.2,0
10/25/2023,11:14:07 AM,0,SBR1,88.4,8.13,10.558,765,33782.6,30.16,0.34,0,46650.4,1.82,0.52,0.54,6.35,11.9,-0.88,60.63698,-146.00446,87.9,92.3,47475.1,30323,10.7,30,23.1,0,0,14.003,14.035,20.424,23.2,0
10/25/2023,11:14:08 AM,0,SBR1,88.5,8.14,10.558,765.3,33765.7,30.14,0.21,0,46627.4,0.91,0.29,1.44,6.35,11.9,1.64,60.63698,-146.00446,87.9,92.4,47451.7,30308,10.6,30,23.1,0,0,13.87,13.96,20.314,23.2,0
10/25/2023,11:14:09 AM,0,SBR1,88.5,8.14,10.558,765.3,33735.7,30.11,0.15,0,46586.3,0.91,0.29,1.67,6.35,11.9,2.31,60.63698,-146.00446,87.9,92.4,47409.9,30281,10.3,30,23,0,0,13.733,13.871,20.183,23.1,0
10/25/2023,11:14:10 AM,0,SBR1,88.5,8.14,10.557,764.8,33602.7,29.98,0.27,0,46404.2,0.91,0.29,0.93,6.35,11.9,0.22,60.63698,-146.00446,87.9,92.3,47224.5,30163,10,30,22.9,0,0,13.694,13.81,20.094,23,0
10/25/2023,11:14:12 AM,0,SBR1,88.5,8.15,10.553,765.2,33605.6,29.99,0.29,0,46412.6,1.04,0.32,0.94,6.35,11.9,0.24,60.63698,-146.00446,87.9,92.4,47233.1,30168,10.2,30,23,0,0,13.422,13.702,19.936,23,0
10/25/2023,11:14:13 AM,0,SBR1,88.6,8.16,10.549,765.4,33561.1,29.95,0.3,0,46355.4,0.96,0.3,0.95,6.35,11.9,0.27,60.63698,-146.00446,88,92.5,47175,30131,10.4,30,22.9,0,0,13.294,13.642,19.848,23,0
10/25/2023,11:14:14 AM,0,SBR1,88.6,8.16,10.545,765.1,33536.7,29.93,0.19,0,46326.5,1.14,0.35,0.21,6.35,11.9,-1.78,60.63698,-146.00446,88,92.5,47145.6,30112,10.4,30,22.9,0,0,13.232,13.588,19.77,23,0
10/25/2023,11:14:15 AM,0,SBR1,88.7,8.17,10.54,765,33514.4,29.91,0.25,0,46302.2,1.48,0.43,0.72,6.35,11.9,-0.38,60.63698,-146.00446,88.1,92.6,47120.9,30096,10.2,30,22.9,0,0,13.012,13.52,19.67,23,0
10/25/2023,11:14:16 AM,0,SBR1,88.8,8.19,10.53,765.4,33496.7,29.9,0.3,0,46288.8,1.63,0.47,0.31,6.35,11.9,-1.51,60.63698,-146.00446,88.2,92.8,47107.3,30088,10.5,30,22.9,0,0,12.758,12.672,18.436,23,0
10/25/2023,11:14:17 AM,0,SBR1,88.9,8.19,10.527,765.1,33494.1,29.9,0.27,0,46289.7,1.33,0.39,0.38,6.35,11.9,-1.33,60.63698,-146.00446,88.3,92.8,47108.3,30088,10.4,30,22.9,0,0,12.703,12.605,18.338,23,0
10/25/2023,11:14:18 AM,0,SBR1,89,8.2,10.52,765.1,33492.6,29.9,0.29,0,46296.1,1.44,0.42,0.26,6.35,11.9,-1.64,60.63698,-146.00446,88.4,92.9,47114.8,30092,10.5,30,22.9,0,0,12.538,12.462,18.131,23,0
10/25/2023,11:14:19 AM,0,SBR1,89.1,8.21,10.511,765.3,33493.3,29.91,0.3,0,46307,1.98,0.56,0.17,6.35,11.9,-1.92,60.63698,-146.00446,88.4,93,47125.9,30100,10.4,30,22.9,0,0,12.382,12.304,17.901,23,0
10/25/2023,11:14:20 AM,0,SBR1,89.1,8.22,10.504,765.2,33479.1,29.9,0.34,0,46298,1.67,0.48,0.23,6.35,11.9,-1.75,60.63698,-146.00446,88.5,93.1,47116.8,30094,10.8,30,22.9,0,0,12.231,12.266,17.845,23,0
10/25/2023,11:14:21 AM,0,SBR1,89.2,8.23,10.494,764.8,33450.3,29.88,0.32,0,46268.2,2.48,0.68,2.68,6.35,11.9,5.13,60.63698,-146.00446,88.6,93.1,47086.5,30074,10.9,30,22.9,0,0,12.077,12.174,17.711,23,0
10/25/2023,11:14:23 AM,0,SBR1,89.3,8.24,10.476,764.9,33267.7,29.72,0.34,0,46038.2,1.67,0.48,0.33,6.35,11.9,-1.45,60.63698,-146.00446,88.7,93.2,46852.6,29925,11.2,30,22.8,0,0,11.775,11.986,17.437,22.8,0
10/25/2023,11:14:24 AM,0,SBR1,89.2,8.24,10.467,765.1,33162.6,29.62,0.35,0,45905,1.58,0.46,0.97,6.35,11.9,0.35,60.63698,-146.00444,88.6,93.2,46717.1,29838,11.1,30,22.7,0,0,11.653,11.921,17.341,22.8,0
10/25/2023,11:14:25 AM,0,SBR1,89.2,8.25,10.456,765.2,33117.6,29.58,0.33,0,45854.4,1.51,0.44,2.2,6.35,11.9,3.78,60.63698,-146.00444,88.6,93.1,46665.7,29805,11,30,22.7,0,0,11.516,11.852,17.239,22.7,0
10/25/2023,11:14:26 AM,0,SBR1,89.2,8.25,10.445,764.9,33077.3,29.55,0.28,0,45813.2,0.91,0.29,1.58,6.35,11.9,2.05,60.63698,-146.00444,88.6,93.1,46623.8,29779,11.2,30,22.6,0,0,11.359,11.782,17.137,22.7,0
10/25/2023,11:14:27 AM,0,SBR1,89.1,8.25,10.432,765.3,33048.2,29.53,0.29,0,45787.2,1.5,0.44,1.15,6.35,11.9,0.84,60.63698,-146.00444,88.5,93.1,46597.4,29762,11.1,30,22.6,0,0,11.159,11.695,17.01,22.7,0
10/25/2023,11:14:28 AM,0,SBR1,89.2,8.26,10.419,765,33016.1,29.51,0.27,0,45759.9,3.09,0.83,4.88,6.35,11.9,11.28,60.63698,-146.00444,88.6,93.1,46569.6,29744,11,30,22.6,0,0,10.992,10.92,15.882,22.7,0
10/25/2023,11:14:29 AM,0,SBR1,89.3,8.27,10.404,765.3,32990.9,29.5,0.24,0,45740.6,2.91,0.79,6.2,6.35,11.9,14.97,60.63698,-146.00444,88.7,93.2,46550.1,29731,11.1,30,22.6,0,0,10.874,10.792,15.697,22.7,0
10/25/2023,11:14:31 AM,0,SBR1,89.6,8.3,10.374,765.4,32976.3,29.51,0.31,0,45756.9,1.62,0.47,1.74,6.35,11.9,2.48,60.63698,-146.00444,89,93.5,46566.8,29742,10.7,30,22.6,0,0,10.471,10.384,15.104,22.7,0
10/25/2023,11:14:32 AM,0,SBR1,89.7,8.32,10.359,764.8,32960.6,29.51,0.3,0,45755.8,1.63,0.47,1.75,6.35,11.9,2.52,60.63697,-146.00444,89.1,93.7,46565.8,29741,10.6,30,22.6,0,0,10.327,10.372,15.086,22.7,0
10/25/2023,11:14:33 AM,0,SBR1,89.9,8.34,10.341,765.1,32959.1,29.52,0.32,0,45775.3,1.6,0.46,0.8,6.35,11.9,-0.13,60.63697,-146.00444,89.3,93.9,46585.7,29754,10.3,30,22.6,0,0,10.143,10.291,14.968,22.7,0
10/25/2023,11:14:35 AM,0,SBR1,90.2,8.38,10.307,765.4,32890,29.48,0.15,0,45721.5,1.36,0.4,1.14,6.35,11.9,0.81,60.63697,-146.00444,89.6,94.2,46531.1,29719,10,30,22.6,0,0,9.84,10.099,14.688,22.7,0
10/25/2023,11:14:36 AM,0,SBR1,90.4,8.39,10.288,764.9,32799,29.4,0.25,0,45615.1,1.28,0.38,0.88,6.35,11.9,0.08,60.63697,-146.00444,89.8,94.4,46422.9,29650,10,30,22.5,0,0,9.648,10.019,14.572,22.6,0
10/25/2023,11:14:37 AM,0,SBR1,90.4,8.4,10.271,765.2,32618.8,29.24,0.27,0,45387.5,1.54,0.45,1.27,6.35,11.9,1.16,60.63697,-146.00444,89.8,94.3,46191.3,29502,10.1,31,22.4,0,0,9.524,9.937,14.452,22.5,0
10/25/2023,11:14:38 AM,0,SBR1,90.4,8.41,10.251,764.9,32534.5,29.17,0.27,0,45290.7,1.23,0.37,1.21,6.35,11.9,1.01,60.63697,-146.00444,89.8,94.3,46092.9,29439,10.1,31,22.4,0,0,9.357,9.86,14.338,22.4,0
10/25/2023,11:14:39 AM,0,SBR1,90.5,8.43,10.233,764.8,32455.8,29.11,0.3,0,45205.7,1.64,0.47,0.81,6.35,11.9,-0.11,60.63697,-146.00444,89.9,94.4,46006.5,29384,10,31,22.3,0,0,9.104,9.006,13.096,22.4,0
10/25/2023,11:14:41 AM,0,SBR1,90.6,8.46,10.189,765.2,32261,28.95,0.35,0,44987.2,2.22,0.62,1.46,6.35,11.9,1.7,60.63697,-146.00444,90,94.6,45784.3,29242,10.3,31,22.2,0,0,8.791,8.679,12.619,22.3,0
10/25/2023,11:14:42 AM,0,SBR1,90.7,8.47,10.16,764.8,32196.9,28.91,0.27,0,44927.7,1.28,0.38,1.01,6.35,11.9,0.45,60.63697,-146.00444,90.1,94.7,45723.8,29203,10.3,31,22.2,0,0,8.629,8.619,12.531,22.2,0
